loss,init,min_samples_split,learning_rate,max_depth,min_samples_leaf,n_estimators
0.012237060684789,True,0.1790964834051105,0.3157824115146622,422,24,955
0.0145055350986889,False,0.5968170385933775,0.4997027196755735,197,652,772
0.0129273005320782,True,0.2214439101442696,0.3526846605873227,661,682,294
0.0140750104998343,True,0.7737577999256997,0.3656761104656545,769,60,597
0.0144973701526148,True,0.015516384616662,0.323571273661949,140,606,23
0.0141125305119072,True,0.6591873195024316,0.4027809679512963,30,361,302
0.014002830517104,False,0.1514681143755227,0.3385431989299188,922,504,171
0.0122969672628696,True,0.0675744771206075,0.2690338256831129,62,594,472
0.0124398232762144,True,0.2686253839502813,0.3784208142312814,578,214,705
0.0124824472178669,True,0.1080241142877184,0.457959068371825,668,545,204
0.0132988196810206,True,0.3973372164912367,0.1198401682772288,935,94,549
0.0137200924469924,True,0.4287452101705112,0.2946940453773716,154,465,198
0.0143232925613413,False,0.0013192490576929,0.2588473123594228,750,592,122
0.0123953521764584,True,0.2066312454078719,0.4888956679879053,948,714,897
0.0137093774776977,True,0.4780877025343846,0.4294050755679994,407,817,395
0.0145911030475296,True,0.0325658117032602,0.4113576099321304,8,760,49
0.0140253244464931,True,0.3240722553852285,0.2195760414138496,573,233,95
0.0126314347378122,True,0.0848569272120511,0.307048506913506,887,894,688
0.012301198533453,True,0.1313833290227528,0.1003542448625547,799,111,874
0.0140365394843892,False,0.1786760179701724,0.1938182859493328,127,972,819
0.0140381537875962,True,0.571052554874935,0.3612748281364502,803,613,267
0.0131945456796408,True,0.1527570602548992,0.4732686204922437,275,17,724
0.0125757205656081,True,0.2456565621202064,0.395617706439495,26,725,764
0.0126553932647041,True,0.0163321864300229,0.1412067943405097,347,791,964
0.0124202942414267,True,0.0447622703281795,0.4489780056443897,575,580,593
0.0130448797718982,False,0.0619457262048247,0.3859007141183092,787,601,709
0.0121248302072235,True,0.1044427609045712,0.4381654271623288,636,141,527
0.0130404694637582,True,0.1895243350488912,0.3278470663781652,299,943,332
0.0126708411927749,True,0.0010767827347732,0.2480271095567061,40,800,581
0.0138735604319477,True,0.0793950096057353,0.416290811982156,479,320,52
0.0127265886749895,True,0.2291544097939542,0.3697036113107633,670,91,330
0.0145409526132084,False,0.5176142879457115,0.2877055546793852,893,782,637
0.0124378994827221,True,0.2945153147240383,0.203480896815929,633,53,721
0.0131130002310651,True,0.1552763240116676,0.1614794983849615,986,254,222
0.0122589962381788,True,0.1317702972441404,0.3442854368197289,973,264,706
0.0157525199858986,True,0.886133384656013,0.3542082232432467,562,249,174
0.0132213883402214,True,0.3352968476256584,0.2779245830818216,202,966,809
0.0127768806490986,False,0.0369930708008833,0.1816177061736664,245,432,544
0.0129204654861922,True,0.2111532574974023,0.0671349170975289,70,382,784
0.013943151313364,True,0.6347025387535834,0.4016132340986785,673,630,477
0.0123816480556669,True,0.0949121781995031,0.4261357872675616,377,807,343
0.0129883342839345,True,0.0535801608498718,0.4679746265639428,880,12,567
0.0124675082765196,True,0.1146100835649878,0.3321492165611674,861,836,916
0.0142674665724107,False,0.2673174400844242,0.4810562985249949,67,998,468
0.0132355312328568,True,0.4568455866132647,0.2352344117340235,478,129,586
0.0121120169653597,True,0.000465210812096,0.3175778344969335,392,666,765
0.0126941000073157,True,0.1749542623521759,0.3772984727909744,68,79,536
0.0145045675820242,True,0.7574216989751006,0.4485981719462897,52,926,483
0.0125243029342986,True,0.0253016460896087,0.3071173412527876,614,878,734
0.0135142735588215,False,0.365230370100719,0.4375456637638542,767,612,866
0.0135456087562897,True,0.1958039059371525,0.366933319201066,223,868,201
0.0129633131507522,True,0.0738552403791157,0.2606552847635508,711,102,101
0.0157951632126535,True,0.952833799941317,0.0281465992025559,41,150,13
0.0131302620291365,True,0.312818626137936,0.3893241699089438,610,939,516
0.0157703322225413,True,0.8296745806187235,0.4087113589277985,128,87,936
0.0145155563779303,False,0.7072092600667765,0.4997485073889242,453,138,366
0.0128646408965662,True,0.1358681432824281,0.462297796775559,276,625,427
0.0124847310358331,True,0.1621334702298937,0.2944751812850099,371,703,699
0.0126725280700415,True,0.2512969811994977,0.338601839785373,640,477,613
0.0128942920384734,True,0.0178794515457757,0.2243589430416162,78,771,439
0.012705732303332,True,0.3820838505603929,0.426354246753524,828,267,530
0.0139724459065969,False,0.2304699512592445,0.2134195638698296,697,937,804
0.0122242556307491,True,0.0599597854201086,0.3943447893234673,310,186,324
0.0122181546991225,True,0.1110236025935171,0.3583417716587965,917,155,659
0.012353043948195,True,0.0922406826567301,0.2421880134250497,765,540,582
0.0126202470089316,True,0.2932285649840019,0.3796650995985575,283,443,545
0.0127400410037344,True,0.1471342714972478,0.268694152389463,465,28,105
0.0121486877156354,False,0.000602256085685,0.3495277049006105,431,309,844
0.0140559138567628,True,0.6159478577844736,0.4881289315732772,513,788,207
0.0119254445427451,True,0.0386824164810156,0.283803409133991,234,200,524
0.0124482885842817,True,0.0450694450311383,0.1973416251675675,847,568,743
0.0126825160892449,True,0.3485099105753517,0.2825945034611929,978,260,578
0.0132719713646315,True,0.0323546783838562,0.2478164357126642,432,569,119
0.0130328167695986,True,0.4203706525952492,0.17498677424628,964,200,760
0.0128313631990643,False,0.0731837737333375,0.1424954648841714,24,488,736
0.0123470869859458,True,0.1215241761324707,0.1887669793525969,252,78,353
0.0124505367087715,True,0.2126190124008345,0.3137216862718245,599,336,733
0.0132535072329354,True,0.0999139796329663,0.1541162893946766,73,622,244
0.0125421282773966,True,0.2799200085192754,0.2571144986158047,191,266,572
0.0138947363721347,True,0.191744244297814,0.2753814648920343,572,984,194
0.0141663963371151,False,0.4462322470169814,0.2998006443534978,754,674,685
0.0119896184201392,True,0.0031735019465977,0.1001404713029175,764,340,854
0.0127006253942301,True,0.0164716686036602,0.0955009455981723,502,761,987
0.0155383900014506,True,0.0470203822602721,0.051658118512545,764,871,18
0.0129581209845819,True,0.0003550379027355,0.1053534993937945,530,50,53
0.0139194520591033,True,0.0814166630966519,0.043377727852904,325,994,675
0.01438396681196,True,0.0657994708110495,0.0180837495823063,497,790,716
0.0120670766313316,True,0.0317008124378848,0.1184714573292974,430,90,282
0.0148961448878193,True,0.1222498785539844,0.1342173624325989,302,417,70
0.0132326842879501,True,0.0217914016124985,0.0841379735282703,308,353,180
0.0122120960925065,True,0.0026629527775482,0.0643378009028592,584,357,826
0.0130882640704697,True,0.1627851404206813,0.2370186761315597,234,969,636
0.0131927972901619,True,0.0590383564904651,0.2080929284678365,359,987,423
0.0124350457006582,True,0.0921266741311649,0.2190756182787395,6,306,838
0.0155221708592692,True,0.1498327291038268,0.0044079842764404,774,340,261
0.0119940341041446,True,0.0431348023594526,0.3267559590109373,174,372,854
0.0127031180483886,True,0.0440961771275288,0.3249188941535126,884,491,524
0.0119875969666447,True,0.0012525214737073,0.2945310009302312,814,372,506
0.0124390535993974,True,0.0070760955049006,0.3060445407153973,963,794,566
0.0148539266625534,True,0.1081648558622038,0.2961735177473676,505,685,17
0.0127154583059582,True,0.0787316317357272,0.2670014590787523,553,907,945
0.0135726581216941,True,0.1797130658716603,0.2872479595983094,814,554,127
0.0128709960102424,True,0.135023193352563,0.2530256288914853,10,175,203
0.0124438486314995,True,0.0473179169942824,0.3305637020189657,814,49,118
0.0123602004267857,True,0.0688536775866666,0.3173041746593021,674,826,854
0.0119946882063204,True,0.0027752055856435,0.3377275453768311,656,367,393
0.0126610278690505,True,0.0939864703383575,0.2274557171055647,745,990,921
0.0132471055253128,True,0.022786328785814,0.2892443260936883,838,940,258
0.0128480699290553,True,0.1674695753713574,0.2667685302414609,339,755,505
0.0126027466219085,True,0.0390473303931442,0.168212601365331,658,200,167
0.0330017575985954,False,0.9978146823855476,0.3099490493183229,587,305,503
0.0120918050064709,True,0.1095088010794868,0.3441899208025185,517,355,988
0.0124597887442333,True,0.1360630372050185,0.2827384273017736,800,729,749
0.0125741224662954,True,0.2222075558734058,0.3239914110243663,501,857,778
0.0120023669444584,True,0.0599891934006098,0.2407118539826856,938,162,891
0.012130693139083,True,0.000242117503133,0.356361559020206,722,523,642
0.0130925212829251,True,0.0888780524082308,0.2538354502569024,950,785,243
0.0151589899904392,False,0.6673612783131673,0.3023239537107156,660,912,808
0.0136245893794123,True,0.2565973718530004,0.3712894365079306,337,895,193
0.012543071671196,True,0.1907222072820853,0.277733489082355,445,628,754
0.0120551679788937,True,0.0321269351463403,0.2278046565045633,737,221,325
0.0122730063027087,True,0.1274562652132956,0.3611926688529954,288,348,697
0.0125179967343719,True,0.0567856150426007,0.3477051090351759,764,736,467
0.0123631640997039,True,0.0195847428743964,0.3157100066612999,965,396,215
0.012831652509527,False,0.0003379583537978,0.2139067510271066,419,372,524
0.0124462411283998,True,0.147290547806822,0.2940581303422055,663,5,927
0.0139339557455836,True,0.4956760136242893,0.262026100189995,396,655,314
0.0128761492226067,True,0.2092273274150726,0.196932011610261,512,423,383
0.0128947640743352,True,0.2392883231085553,0.1838145792285067,235,616,471
0.0124854251142954,True,0.0721242145397604,0.3367361955961807,291,840,960
0.0130800145085959,True,0.1090453002047782,0.27268522845849,531,808,346
0.0139938056888419,False,0.16392300096341,0.2433634406373337,124,982,683
0.0123558570599716,True,0.0022630372010075,0.0782990199379713,839,386,489
0.0120597448680475,True,0.0815934016619884,0.3796866213139795,979,340,878
0.0141814987895812,True,0.7312245784559083,0.1292297121803128,629,304,915
0.0121972377419777,True,0.0424651723492359,0.3252778272048481,503,566,689
0.0133238971540027,True,0.5551163194442762,0.2054966636267943,384,276,817
0.0156226934502583,True,0.1191696699670894,0.302045929214459,888,979,3
0.0132536240446254,False,0.019834844457954,0.3700834134110364,446,413,140
0.0123708083988317,True,0.1863337711945934,0.2356265051385773,989,372,900
0.0123767132159231,True,0.1015991565560491,0.2863156036554546,461,719,793
0.0143968454214251,True,0.0583197698920138,0.0405392910535166,649,581,287
0.0157578693833292,True,0.821716366846095,0.1085121384587017,17,116,976
0.0157492814816228,True,0.8823535108771665,0.3306544890025599,918,784,163
0.012287113017789,True,0.1722039140186303,0.3126767515024714,516,326,759
0.0128778430764238,False,0.0002332182048774,0.1592318636651366,174,457,787
0.0155902147503548,True,0.2698770314724643,0.0015496216751179,375,598,958
0.012015153171971,True,0.0378638171353035,0.4011714783091651,387,271,425
0.0126957205533269,True,0.2034766963335124,0.3508449645745348,234,639,643
0.0157445096529787,True,0.965591543721784,0.1744812295357005,620,556,84
0.0124564439556894,True,0.1448897361618135,0.4170448208163798,378,323,335
0.0120960049771361,True,0.0889112718984798,0.2594047918100135,367,297,506
0.0145759289609083,False,0.7906541249514247,0.3887972338169205,576,372,627
0.0124437334730705,True,0.1240796211199837,0.338708176674783,543,631,522
0.0130093912718957,True,0.0001212270380871,0.361443540161652,877,32,397
0.0134637237731291,True,0.2337835584697905,0.2505993811410565,376,495,184
0.012032351607,True,0.0712040557549964,0.2732571785597809,547,307,388
0.0141703863594689,True,0.7024114857559659,0.2984255984738772,307,728,595
0.0123828673316424,True,0.0266490899486418,0.2193664591467621,916,775,950
0.0128618054932358,False,0.1541936268250573,0.3210449023305544,18,42,554
0.0137779444803545,True,0.5315884500037784,0.2872579483083189,496,660,452
0.013559116872054,True,0.0496388571708801,0.3499368772021218,256,839,96
0.0127793315593793,True,0.1019077236873527,0.3125452663607814,287,691,463
0.015755641701636,True,0.9193559234141342,0.3808514597986674,601,89,968
0.0131433095976936,True,0.3091892078424954,0.2637267343207692,499,793,464
0.0134942203333663,True,0.4020221047688912,0.0925616284316439,358,248,664
0.0168295288035754,False,0.0006427748296608,0.0266420807973305,679,164,227
0.0119368034586301,True,0.0722643456936245,0.3685322765211435,696,433,929
0.0137030738332379,True,0.5901610181738187,0.4133628379362842,277,831,794
0.0126439978738153,True,0.2192944979920398,0.4368309606877446,712,764,607
0.0142347671168896,True,0.324839048677155,0.3716759168100075,780,381,58
0.0123463142519576,True,0.0792403714057073,0.3954984433041599,882,536,588
0.0138427173496982,True,0.1334480653121419,0.4534379870974095,968,844,56
0.014242456186765,False,0.0186050957827178,0.4075721885214843,280,887,309
0.0155309321793807,True,0.7591289097628995,0.0149018138288873,86,608,829
0.0127794790240606,True,0.2536397610937061,0.3841625910927483,808,672,458
0.0131529171696433,True,0.1135826420501831,0.188511011342729,139,754,344
0.0131751309770818,True,0.3596865399720166,0.144977495725908,858,547,714
0.0123880903054195,True,0.1700817053303119,0.4249381903657906,349,371,933
0.013170481657546,True,0.0681318169916341,0.3645901492492182,319,156,67
0.012789576511052,False,0.0198868876033815,0.0575179203391628,12,433,993
0.0126503840240002,True,0.1862703587064039,0.3343603687366162,448,854,986
0.0121386617524303,True,0.094316779229937,0.4465672463767961,908,369,529
0.0125833000329874,True,0.0443686777081363,0.2311217626076716,778,680,367
0.0122448653212276,True,0.0011454655368054,0.4023298174459451,852,414,351
0.0130126313139377,True,0.2779308843256122,0.3551608892264725,97,837,662
0.0131807035875019,True,0.473616635297768,0.340592886537727,827,65,437
0.0152723191026511,False,0.6260103655130845,0.4319229716243485,896,862,446
0.0134824606534594,True,0.1392310076108264,0.3051208570364789,125,560,97
0.0121881203055258,True,0.0598738314868419,0.3907363458716114,79,397,562
0.014703666935929,True,0.1956294687336005,0.1236614895739129,51,418,80
0.0130054053146589,True,0.1573633835678614,0.2430544846309252,487,420,218
0.012349664497589,True,0.0881775518481286,0.208037608362394,244,430,574
0.0138980094809633,True,0.0226710670555391,0.2916713450327463,111,604,68
0.0330338189695152,False,0.9455540722054216,0.4188356944937658,820,881,279
0.0124877402264654,True,0.2436024924748727,0.4765918035396246,846,82,442
0.0119546038574973,True,0.1191531619101324,0.3449472018906731,752,394,929
0.0129400318849172,True,0.2027768771946694,0.3493419011607692,684,287,328
0.0135888409410045,True,0.2922012823421614,0.3733722685835561,472,882,196
0.0130056953285102,True,0.3834783716974781,0.3223206981592006,385,445,491
0.0124006261513389,True,0.2212745405191358,0.3625960362033041,626,228,834
0.0124675375994146,True,0.1181039608690971,0.3967474488406612,476,128,551
0.0167844779719049,False,0.3412328907596937,0.378594533458499,615,528,60
0.0132440937104569,True,0.4376005846127776,0.3431589810493968,423,829,605
0.0127233072302818,True,0.1756794649662466,0.2792214216776852,395,600,448
0.0126594056046462,True,0.1483252863817529,0.4092754173132474,770,561,506
0.0142289931810461,True,0.6514833603267235,0.309487395312541,36,473,275
0.013060879620996,True,0.1208178101963798,0.4617816455510237,866,983,234
0.0128859469349628,True,0.5077793366409122,0.3328813120737708,585,394,702
0.014132417906312,False,0.2619195447970596,0.2985747389702485,521,886,428
0.0126950376154273,True,0.0748156359212956,0.3588006808626463,560,942,587
0.0128375007878848,True,0.2344210595165054,0.2692779377766025,281,603,573
0.012091518551229,True,0.0937073493841839,0.4401918970477234,153,706,929
0.0118830822562832,True,0.0386427652363962,0.3866984026104207,403,299,910
0.0128621558972257,True,0.3177643819176672,0.4020586102853019,752,731,852
0.0128191267180665,True,0.1813859585624504,0.4223655331570541,418,681,430
0.0134148000231214,False,0.2871536672344773,0.3875154347133345,373,751,663
0.0125861639546711,True,0.1325706912118545,0.4433454015377017,250,927,546
0.0129902820611786,True,0.2159059216158921,0.427431278908619,424,376,205
0.0130454609882207,True,0.0518029811846137,0.4923206981992645,286,299,87
0.0124638431625334,True,0.1602308730118841,0.4565167290827611,953,936,910
0.0123650446518839,True,0.110445151952091,0.4734811477611298,403,562,363
0.0120647913173128,True,0.0360456133580027,0.3722726560782224,314,510,779
0.0128170803958041,False,0.0644132866902816,0.3844478489938389,427,548,571
0.0127674935925112,True,0.2023622558730727,0.4098529526794719,928,749,386
0.0120037437406227,True,0.1425039423088283,0.4187837405821937,696,395,929
0.0120257308125449,True,0.1053791319691575,0.3950813685680111,748,663,995
0.0128874900755144,True,0.2526839191770609,0.433380814636907,162,394,273
